"jmdict_seq","kanji","kana","waller_definition","origin","original"
1565840,,"おびただしい","abundantly, innumerably","jmdict","夥しい"
1410430,"帯びる","おびる","to wear, to carry, to be entrusted, to have, to take on, to have a trace of, to be tinged with","waller",
1206040,"覚え","おぼえ","memory, sense, experience","waller",
1694410,"御負け","おまけ","1. a discount, a prize, 2. something additional, bonus, an extra, 3. an exaggeration","waller",
1694410,,"おまけ","1. a discount, a prize, 2. something additional, bonus, an extra, 3. an exaggeration","jmdict","御負け"
1694410,"お負け","おまけ","1. a discount, a prize, 2. something additional, bonus, an extra, 3. an exaggeration","jmdict","御負け"
1002120,"お巡りさん","おまわりさん","policeman (friendly term)","waller",
1001790,"お宮","おみや","Shinto shrine","waller",
1270830,"お襁褓","おむつ","diaper, nappy","waller",
1270830,,"おむつ","diaper, nappy","jmdict","お襁褓"
1270830,"御襁褓","おむつ","diaper, nappy","jmdict","お襁褓"
1270830,,"オムツ","diaper, nappy","jmdict","お襁褓"
1584680,"面","おも","face","waller",
1584680,"面","おもて","face","jmdict","おも"
1584680,"面","も","face","jmdict","おも"
1584680,"面","もて","face","jmdict","おも"
1309380,"思い付き","おもいつき","plan, idea, suggestion","waller",
1309380,"思いつき","おもいつき","plan, idea, suggestion","jmdict","思い付き"
1533580,"面白い","おもしろい","interesting, amusing","waller",
1217070,"玩具","おもちゃ","toy","waller",
1589400,"重なる","おもなる","main, principal, important","waller",
1589400,"主なる","おもなる","main, principal, important","jmdict","重なる"
1328960,"趣","おもむき","meaning, tenor, gist, effect, appearance, taste, grace, charm, refinement","waller",
1328960,"趣き","おもむき","meaning, tenor, gist, effect, appearance, taste, grace, charm, refinement","jmdict","趣"
1498190,"赴く","おもむく","to go, to proceed, to repair to, to become","waller",
1498190,"赴く","おもぶく","to go, to proceed, to repair to, to become","jmdict","おもむく"
1498190,"趣く","おもむく","to go, to proceed, to repair to, to become","jmdict","赴く"
1498190,"趣く","おもぶく","to go, to proceed, to repair to, to become","jmdict","赴く"
1498190,"趨く","おもむく","to go, to proceed, to repair to, to become","jmdict","赴く"
1498190,"趨く","おもぶく","to go, to proceed, to repair to, to become","jmdict","赴く"
1336770,"重役","おもやく","heavy responsibilities, director","waller",
1335940,"重んじる","おもんじる","to respect, to honor, to esteem, to prize","waller",
1335950,"重んずる","おもんずる","to honor, to respect, to esteem, to prize","waller",
1612680,"お休み","おやすみ","holiday, absence, rest, Good night","waller",
1589430,"お八","おやつ","1. (uk) between meal snack, afternoon refreshment, afternoon tea, 2. mid-day snack","waller",
1523450,"凡そ","およそ","about, roughly, as a rule, approximately","waller",
1228140,"及び","および","and, as well as","waller",
1228140,"及","および","and, as well as","jmdict","及び"
1228170,"及ぶ","およぶ","to reach, to come up to, to amount to, to befall, to happen to, to extend, to match, to equal","waller",
1929820,"織","おり","weave, weaving, woven item","waller",
1929820,"織り","おり","weave, weaving, woven item","jmdict","織"
1568410,"檻","おり","cage, pen, jail cell","waller",
1385900,"折り返す","おりかえす","to turn up, to fold back","waller",
1385900,"折返す","おりかえす","to turn up, to fold back","jmdict","折り返す"
1357450,"織物","おりもの","textile, fabric","waller",
1357420,"織る","おる","to weave","waller",
1576870,"俺","おれ","I (ego) (boastful first-person pronoun)","waller",
1576870,"俺","おらあ","I (ego) (boastful first-person pronoun)","jmdict","おれ"
1576870,"俺","おり","I (ego) (boastful first-person pronoun)","jmdict","おれ"
1576870,"己","おれ","I (ego) (boastful first-person pronoun)","jmdict","俺"
1245100,"愚か","おろか","foolish, stupid","waller",
1396630,"疎か","おろそか","neglect, negligence, carelessness","waller",
1396630,,"おろそか","neglect, negligence, carelessness","jmdict","疎か"
1589600,"終わる","おわる","to finish, to close","waller",
1576910,"音色","ねいろ","tone color, tone quality, timbre, synthesizer patch","waller",
1576910,"音色","おんしょく","tone color, tone quality, timbre, synthesizer patch","jmdict","ねいろ"
1576910,"音いろ","ねいろ","tone color, tone quality, timbre, synthesizer patch","jmdict","音色"
1589620,"温和","おんわ","gentle, mild, moderate","waller",
1589620,"穏和","おんわ","gentle, mild, moderate","jmdict","温和"
,"仮","か","tentative, provisional","waller",
1192680,"科","か","department, section","waller",
2220320,"個","か","article counter","waller",
2220320,"箇","か","article counter","jmdict","個"
2220320,"个","か","article counter","jmdict","個"
2220320,,"カ","article counter","jmdict","個"
1184480,"下位","かい","low rank, subordinate, lower order (e.g. byte)","waller",
1203020,"階","かい","-floor (counter), stories","waller",
1200760,"改悪","かいあく","deterioration, changing for the worse","waller",
1201230,"海運","かいうん","maritime, marine transportation","waller",
1200780,"改革","かいかく","reform, reformation, innovation","waller",
1203130,"貝殻","かいがら","shell","waller",
1203130,"貝がら","かいがら","shell","jmdict","貝殻"
1203130,"貝殼","かいがら","shell","jmdict","貝殻"
1203040,"階級","かいきゅう","class, rank, grade","waller",
1201320,"海峡","かいきょう","channel","waller",
1198500,"会見","かいけん","interview, audience","waller",
1198060,"介護","かいご","nursing","waller",
1202710,"開催","かいさい","holding a meeting, open an exhibition","waller",
1199470,"回収","かいしゅう","collection, recovery","waller",
1200880,"改修","かいしゅう","repair, improvement","waller",
1200280,"怪獣","かいじゅう","monster","waller",
1199030,"解除","かいじょ","cancellation, rescinding, release, calling off","waller",
1199610,"回送","かいそう","forwarding","waller",
1199610,"廻送","かいそう","forwarding","jmdict","回送"
1203080,"階層","かいそう","class, level, stratum, hierarchy","waller",
1202830,"開拓","かいたく","reclamation (of wasteland), cultivation, pioneer","waller",
1198760,"会談","かいだん","conversation, conference, discussion, interview","waller",
1201040,"改定","かいてい","reform","waller",
1201040,"改定","かいじょう","reform","jmdict","かいてい"
1201060,"改訂","かいてい","revision","waller",
1204650,"街道","かいどう","highway","waller",
1198110,"介入","かいにゅう","intervention","waller",
1202880,"開発","かいはつ","development, exploitation","waller",
1202880,"開発","かいほつ","development, exploitation","jmdict","かいはつ"
1201700,"海抜","かいばつ","height above sea level","waller",
1198130,"介抱","かいほう","nursing, looking after","waller",
1199270,"解剖","かいぼう","dissection, autopsy","waller",
1199800,"回覧","かいらん","circulation","waller",
1199800,"廻覧","かいらん","circulation","jmdict","回覧"
1201820,"海流","かいりゅう","ocean current","waller",
1201140,"改良","かいりょう","improvement, reform","waller",
1199830,"回路","かいろ","circuit (electric)","waller",
1267870,"顧みる","かえりみる","to look back, to turn around, to review","waller",
1267870,"顧る","かえりみる","to look back, to turn around, to review","jmdict","顧みる"
2836356,"省みる","かえりみる","to reflect","waller",
1512150,"返る","かえる","to return, to come back, to go back","waller",
1217850,"顔付き","かおつき","(outward) looks, features, face, countenance, expression","waller",
1217850,"顔つき","かおつき","(outward) looks, features, face, countenance, expression","jmdict","顔付き"
1217850,"顔付","かおつき","(outward) looks, features, face, countenance, expression","jmdict","顔付き"
1250600,"掲げる","かかげる","to publish, to print, to carry (an article), to put up, to hang out, to hoist, to fly (a sail), to float (a","waller",
1573310,"踵","かかと","(shoe) heel","waller",
1573310,,"かかと","(shoe) heel","jmdict","踵"
1573310,,"きびす","(shoe) heel","jmdict","踵"
1573310,"踵","きびす","(shoe) heel","jmdict","かかと"
1573310,,"くびす","(shoe) heel","jmdict","踵"
1573310,"踵","くびす","(shoe) heel","jmdict","かかと"
1573310,,"あくと","(shoe) heel","jmdict","踵"
1573310,"踵","あくと","(shoe) heel","jmdict","かかと"
1589840,"係り","かかり","official, duty, person in charge","waller",
1195750,"課外","かがい","extracurricular","waller",
1589970,"書き取り","かきとり","dictation","waller",
1343780,"書き取る","かきとる","to write down, to take dictation, to take notes","waller",
1343780,"書取る","かきとる","to write down, to take dictation, to take notes","jmdict","書き取る"
1399880,"掻き回す","かきまわす","to stir up, to churn, to ransack, to disturb","waller",
1399880,"かき回す","かきまわす","to stir up, to churn, to ransack, to disturb","jmdict","掻き回す"
1399880,"掻きまわす","かきまわす","to stir up, to churn, to ransack, to disturb","jmdict","掻き回す"
1399880,"搔き回す","かきまわす","to stir up, to churn, to ransack, to disturb","jmdict","掻き回す"
1253900,"欠く","かく","to lack, to break, to crack, to chip","waller",
1253900,"闕く","かく","to lack, to break, to crack, to chip","jmdict","欠く"
1206100,"角","かく","1. angle, 2. bishop (shogi)","waller",
1205510,"核","かく","nucleus, kernel","waller",
1205270,"格","かく","status, character, case","waller",
1189710,"佳句","かく","beautiful passage of literature","waller",
1197050,"画","かく","stroke","waller",
1197050,"劃","かく","stroke","jmdict","画"
1205340,"格差","かくさ","qualitative difference, disparity","waller",
1205180,"拡散","かくさん","scattering, diffusion","waller",
1205040,"各種","かくしゅ","every kind, all sorts","waller",
1607110,"隔週","かくしゅう","every other week","waller",
1205870,"確信","かくしん","conviction, confidence","waller",
1206470,"革新","かくしん","reform, innovation","waller",
1205880,"確定","かくてい","definition (math), decision, settlement","waller",
1205750,"獲得","かくとく","acquisition, possession","waller",
1205920,"確保","かくほ","guarantee, ensure, maintain, insure, secure","waller",
1206500,"革命","かくめい","revolution","waller",
1206030,"確立","かくりつ","establishment","waller",
1590040,"賭け","かけ","betting, gambling, a gamble","waller",
1590040,"賭","かけ","betting, gambling, a gamble","jmdict","賭け"
1207600,"掛け","かけ","credit","waller",
1207600,,"かけ","credit","jmdict","掛け"
1207600,"懸け","かけ","credit","jmdict","掛け"
1207600,"掛","かけ","credit","jmdict","掛け"
1207600,"懸","かけ","credit","jmdict","掛け"
1244800,"駆け足","かけあし","running fast, double time","waller",
1244800,"駆足","かけあし","running fast, double time","jmdict","駆け足"
1244800,"駈け足","かけあし","running fast, double time","jmdict","駆け足"
1244800,"駈足","かけあし","running fast, double time","jmdict","駆け足"
1244800,"かけ足","かけあし","running fast, double time","jmdict","駆け足"
1191910,"家計","かけい","household economy, family finances","waller",
1244710,"駆けっこ","かけっこ","(foot) race","waller",
1244710,,"かけっこ","(foot) race","jmdict","駆けっこ"
1570710,"翔る","かける","to run (race esp. horse), to gallop, to canter","waller",
1570710,"翔ける","かける","to run (race esp. horse), to gallop, to canter","jmdict","翔る"
1244720,"駆ける","かける","to run (race esp. horse), to gallop, to canter","waller",
1244720,"駈ける","かける","to run (race esp. horse), to gallop, to canter","jmdict","駆ける"
1444840,"賭ける","かける","to wager, to bet, to risk, to stake, to gamble","waller",
1194480,"ヶ月","かげつ","#NAME?","waller",
1194480,"ヵ月","かげつ","#NAME?","jmdict","ヶ月"
1194480,"カ月","かげつ","#NAME?","jmdict","ヶ月"
1194480,"か月","かげつ","#NAME?","jmdict","ヶ月"
1194480,"箇月","かげつ","#NAME?","jmdict","ヶ月"
1194480,"ケ月","かげつ","#NAME?","jmdict","ヶ月"
1190120,"加工","かこう","manufacturing, processing, treatment","waller",
1186980,"化合","かごう","chemical combination","waller",
1372890,"嵩張る","かさばる","to be bulky, to be unwieldy, to grow voluminous","waller",
1372890,,"かさばる","to be bulky, to be unwieldy, to grow voluminous","jmdict","嵩張る"
1372890,"かさ張る","かさばる","to be bulky, to be unwieldy, to grow voluminous","jmdict","嵩張る"
1372880,"嵩む","かさむ","to pile up, to increase","waller",
1372880,,"かさむ","to pile up, to increase","jmdict","嵩む"
1583710,"風車","かざぐるま","1. windmill, 2. pinwheel","waller",
1583710,"風車","ふうしゃ","1. windmill, 2. pinwheel","jmdict","かざぐるま"
1583710,,"かざぐるま","1. windmill, 2. pinwheel","jmdict","風車"
1583710,,"カザグルマ","1. windmill, 2. pinwheel","jmdict","風車"
1002790,"畏まりました","かしこまりました","certainly!","waller",
2764440,"華奢","かしゃ","luxury, pomp, delicate, slender, gorgeous","waller",
1590250,"箇所","かしょ","passage, place, point, part","waller",
1577310,"火傷","かしょう","burn, scald","waller",
1590280,"箇条書き","かじょうがき","itemized form, itemization","waller",
1590280,"個条書き","かじょうがき","itemized form, itemization","jmdict","箇条書き"
1590280,"箇条書","かじょうがき","itemized form, itemization","jmdict","箇条書き"
1610640,"噛る","かじる","to chew, to bite (at), to gnaw, to nibble, to munch, to crunch, to have a smattering of","waller",
1590290,"微か","かすか","faint, dim, weak, indistinct, hazy, poor, wretched","waller",
1590290,,"かすか","faint, dim, weak, indistinct, hazy, poor, wretched","jmdict","微か"
1590290,"幽か","かすか","faint, dim, weak, indistinct, hazy, poor, wretched","jmdict","微か"
1196520,"霞む","かすむ","to grow hazy, to be misty","waller",
1196520,,"かすむ","to grow hazy, to be misty","jmdict","霞む"
1196520,"翳む","かすむ","to grow hazy, to be misty","jmdict","霞む"
1186740,"化する","かする","to change into, to convert into, to transform, to be reduced, to influence, to improve (someone)","waller",
1636530,"擦る","かする","to touch lightly, to take a percentage (from)","waller",
1636530,,"かする","to touch lightly, to take a percentage (from)","jmdict","擦る"
1636530,"掠る","かする","to touch lightly, to take a percentage (from)","jmdict","擦る"
1194060,"火星","かせい","Mars (planet)","waller",
1187210,"化石","かせき","fossil, petrifaction, fossilization","waller",
1193520,"河川","かせん","rivers","waller",
1187250,"化繊","かせん","synthetic fibres","waller",
1187250,"化纎","かせん","synthetic fibres","jmdict","化繊"
1196220,"過疎","かそ","depopulation","waller",
1196230,"過多","かた","excess, superabundance","waller",
1582640,"難い","かたい","difficult, hard","waller",
1590350,"片思い","かたおもい","unrequited love","waller",
1590350,"片想い","かたおもい","unrequited love","jmdict","片思い"
1577915,"敵","かたき","enemy, rival","waller",
1577915,"仇","かたき","enemy, rival","jmdict","敵"
1222250,"気質","かたぎ","spirit, character, trait, temperament, disposition","waller",
1222250,"気質","きしつ","spirit, character, trait, temperament, disposition","jmdict","かたぎ"
1222250,"形気","かたぎ","spirit, character, trait, temperament, disposition","jmdict","気質"
1222250,"容気","かたぎ","spirit, character, trait, temperament, disposition","jmdict","気質"
1511640,"片言","かたこと","a smattering, talk like a baby, speak haltingly","waller",
1511640,,"カタコト","a smattering, talk like a baby, speak haltingly","jmdict","片言"
1511780,"片付け","かたづけ","tidying up, finishing","waller",
1511780,"片づけ","かたづけ","tidying up, finishing","jmdict","片付け"
1578210,"傾く","かたぶく","to incline toward, to slant, to lurch, to heel over, to be disposed to, to trend toward, to be prone to, to","waller",
1249420,"傾ける","かたむける","to incline, to list, to bend, to lean, to tip, to tilt, to slant, to concentrate on, to ruin (a country), to","waller",
1266570,"固める","かためる","to harden, to freeze, to fortify","waller",
1266570,"堅める","かためる","to harden, to freeze, to fortify","jmdict","固める"
1590420,"偏る","かたよる","to be one-sided, to incline, to be partial, to be prejudiced, to lean, to be biased","waller",
1590440,"傍ら","かたわら","beside(s), while, nearby","waller",
1590440,,"かたわら","beside(s), while, nearby","jmdict","傍ら"
1590440,"側ら","かたわら","beside(s), while, nearby","jmdict","傍ら"
1590440,"傍","かたわら","beside(s), while, nearby","jmdict","傍ら"
1590440,"旁","かたわら","beside(s), while, nearby","jmdict","傍ら"
1590440,"側","かたわら","beside(s), while, nearby","jmdict","傍ら"
1590440,"脇","かたわら","beside(s), while, nearby","jmdict","傍ら"
1195820,"課題","かだい","subject, theme, task","waller",
1590460,"花壇","かだん","flower bed","waller",
1590460,"花だん","かだん","flower bed","jmdict","花壇"
1192240,"家畜","かちく","domestic animals, livestock, cattle","waller",
1197170,"画期","かっき","epoch-making","waller",
1197170,"劃期","かっき","epoch-making","jmdict","画期"
1208410,"活発","かっぱつ","vigor, active","waller",
1208410,"活溌","かっぱつ","vigor, active","jmdict","活発"
1208840,"且つ","かつ","yet, and","waller",
1208840,,"かつ","yet, and","jmdict","且つ"
1208840,"且","かつ","yet, and","jmdict","且つ"
,"割","かつ","divide, cut, halve, separate, split, rip, break, crack, smash, dilute","waller",
1581210,"嘗て","かつて","once, ever","waller",
1581210,,"かつて","once, ever","jmdict","嘗て"
1581210,"曾て","かつて","once, ever","jmdict","嘗て"
1581210,,"かって","once, ever","jmdict","嘗て"
1581210,"曾て","かって","once, ever","jmdict","嘗て"
1581210,"都て","かつて","once, ever","jmdict","嘗て"
1584800,"門","かど","gate","waller",
1208870,"叶う","かなう","to come true (wish)","waller",
1208870,"適う","かなう","to come true (wish)","jmdict","叶う"
1208870,"敵う","かなう","to come true (wish)","jmdict","叶う"
1208880,"叶える","かなえる","to grant (request wish)","waller",
1208880,"適える","かなえる","to grant (request wish)","jmdict","叶える"
1779760,"金槌","かなづち","1. (iron) hammer, 2. punishment","waller",
1779760,,"かなづち","1. (iron) hammer, 2. punishment","jmdict","金槌"
1779760,"金づち","かなづち","1. (iron) hammer, 2. punishment","jmdict","金槌"
1779760,"鉄鎚","かなづち","1. (iron) hammer, 2. punishment","jmdict","金槌"
1779760,,"カナヅチ","1. (iron) hammer, 2. punishment","jmdict","金槌"
1682400,"鉄棒","かなぼう","iron rod, crowbar, horizontal bar (gymnastics)","waller",
1682400,"金棒","かなぼう","iron rod, crowbar, horizontal bar (gymnastics)","jmdict","鉄棒"
1590560,"可成","かなり","considerably, fairly, quite","waller",
1190430,"加入","かにゅう","becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing","waller",
1578130,"金庫","かねぐら","safe, vault, treasury, provider of funds","waller",
1578130,"金蔵","かねぐら","safe, vault, treasury, provider of funds","jmdict","金庫"
1578130,"金蔵","きんぞう","safe, vault, treasury, provider of funds","jmdict","金庫"
2826481,"予言","かねごと","prediction, promise, prognostication","waller",
2826481,"兼言","かねごと","prediction, promise, prognostication","jmdict","予言"
2826481,"兼ね言","かねごと","prediction, promise, prognostication","jmdict","予言"
1542850,"兼ねて","かねて","simultaneously","waller",
1542850,,"かねて","simultaneously","jmdict","兼ねて"
1542850,"予て","かねて","simultaneously","jmdict","兼ねて"
1186150,"下番","かばん","going off duty","waller",
1195610,"華美","かび","pomp, splendor, gaudiness","waller",
1195610,"花美","かび","pomp, splendor, gaudiness","jmdict","華美"
1194890,"花粉","かふん","pollen","waller",
1208970,"株式","かぶしき","stock (company)","waller",
1222350,"気触れる","かぶれる","to react to, to be influenced by, to go overboard for","waller",
1222350,,"かぶれる","to react to, to be influenced by, to go overboard for","jmdict","気触れる"
1195930,"貨幣","かへい","money, currency, coinage","waller",
1279690,"構え","かまえ","posture, pose, style","waller",
1279690,"構","かまえ","posture, pose, style","jmdict","構え"
1279700,"構える","かまえる","to set up","waller",
1190570,"加味","かみ","seasoning, flavoring","waller",
1209200,"噛み切る","かみきる","to bite off, to gnaw through","waller",
1209200,"かみ切る","かみきる","to bite off, to gnaw through","jmdict","噛み切る"
1196460,"過密","かみつ","crowded","waller",
1491110,"瓶","かめ","earthenware pot","waller",
1491110,"甕","かめ","earthenware pot","jmdict","瓶"
1002970,"かも知れない","かもしれない","may, might, perhaps, may be, possibly","waller",
1209350,"粥","かゆ","(rice) gruel","waller",
1209350,"粥","しゅく","(rice) gruel","jmdict","かゆ"
1209350,"粥","かい","(rice) gruel","jmdict","かゆ"
1569570,"痒い","かゆい","itchy, itching","waller",
1567650,"揶揄う","からかう","to ridicule, to tease, to banter with, to make fun of","waller",
1409140,"身体","からだ","the body","waller",
1409680,"体付き","からだつき","body build, figure","waller",
1409680,"体つき","からだつき","body build, figure","jmdict","体付き"
1409680,"身体つき","からだつき","body build, figure","jmdict","体付き"
1409680,"身体付き","からだつき","body build, figure","jmdict","体付き"
1548520,"絡む","からむ","to entangle, to entwine","waller",
1548520,"搦む","からむ","to entangle, to entwine","jmdict","絡む"
1323540,"借り","かり","borrowing, debt, loan","waller",
1186520,"下吏","かり","lower official","waller",
1590710,"加留多","かるた","(pt:) (n) playing cards (pt: carta)","waller",
1568740,"涸れる","かれる","to dry up, to run out","waller",
1196490,"過労","かろう","overwork, strain","waller",
1365870,"辛うじて","かろうじて","barely, narrowly, just manage to do st","waller",
1365870,,"かろうじて","barely, narrowly, just manage to do st","jmdict","辛うじて"
1581310,"側","かわ","side, row, surroundings, part, (watch) case","waller",
1577200,"可愛い","かわいい","pretty, cute, lovely, charming, dear, darling, pet","waller",
1190730,"可愛がる","かわいがる","to love, to be affectionate","waller",
1590740,"可哀想","かわいそう","poor, pitiable, pathetic","waller",
1190740,"可愛らしい","かわいらしい","lovely, sweet","waller",
1590750,"交わす","かわす","to exchange (messages), to dodge, to parry, to avoid, to turn aside","waller",
1590750,"交す","かわす","to exchange (messages), to dodge, to parry, to avoid, to turn aside","jmdict","交わす"
1590820,"代わる","かわる","to take the place of, to relieve, to be substituted for, to be exchanged, to change places with, to take","waller",
1590830,"代わる代わる","かわるがわる","alternately","waller",
1590830,"代る代る","かわるがわる","alternately","jmdict","代わる代わる"
,"乾","かん","heaven, emperor","waller",
1577650,"管","かん","pipe, tube","waller",
1577640,"幹","かん","(tree) trunk","waller",
1577640,"幹","みき","(tree) trunk","jmdict","かん"
1577620,"冠","かん","crown, diadem, first, best, peerless, cap, naming, designating, initiating on coming of age, top character ra","waller",
1214770,"観","かん","look, appearance, spectacle","waller",
1929870,"館","かん","house, hall, building, hotel, inn, guesthouse","waller",
1214270,"簡易","かんい","simplicity, easiness, quasi-","waller",
1212310,"感慨","かんがい","strong feelings, deep emotion","waller",
1210410,"寒気","かんき","cold, frost, chill","waller",
1210410,"寒気","さむけ","cold, frost, chill","jmdict","かんき"
1210410,"寒け","さむけ","cold, frost, chill","jmdict","寒気"
1214290,"簡潔","かんけつ","brevity, conciseness, simplicity","waller",
1215130,"還元","かんげん","resolution, reduction, return to origins","waller",
1210570,"刊行","かんこう","publication, issue","waller",
1212680,"慣行","かんこう","customary practice, habit, traditional event","waller",
1210970,"勧告","かんこく","advice, counsel, remonstrance, recommendation","waller",
1213810,"看護","かんご","nursing, (army) nurse","waller",
1213150,"漢語","かんご","Chinese word, Sino-Japanese word","waller",
1212820,"換算","かんさん","conversion, change, exchange","waller",
1212820,"換算","かんざん","conversion, change, exchange","jmdict","かんさん"
1213680,"監視","かんし","observation, guarding, inspection, surveillance","waller",
1212700,"慣習","かんしゅう","usual (historical) custom","waller",
1214930,"観衆","かんしゅう","spectators, onlookers, members of the audience","waller",
1212050,"干渉","かんしょう","interference, intervention","waller",
1212050,"関渉","かんしょう","interference, intervention","jmdict","干渉"
1212440,"感触","かんしょく","sense of touch, feeling, sensation","waller",
1590870,"肝心","かんじん","essential, fundamental, crucial, vital, main","waller",
1590870,"肝腎","かんじん","essential, fundamental, crucial, vital, main","jmdict","肝心"
1213000,"歓声","かんせい","cheer, shout of joy","waller",
1212470,"感染","かんせん","infection, contagion","waller",
1212140,"幹線","かんせん","main line, trunk line","waller",
1215930,"関税","かんぜい","customs, duty, tariff","waller",
1214300,"簡素","かんそ","simplicity, plain","waller",
1215000,"観点","かんてん","point of view","waller",
1212550,"感度","かんど","sensitivity, severity (quake)","waller",
1212170,"幹部","かんぶ","management, (executive) staff, leaders","waller",
1210870,"勘弁","かんべん","pardon, forgiveness, forbearance","waller",
1590970,"完璧","かんぺき","perfection, completeness, flawless","waller",
1590970,"完ぺき","かんぺき","perfection, completeness, flawless","jmdict","完璧"
1590970,"完壁","かんぺき","perfection, completeness, flawless","jmdict","完璧"
1590970,"完壁","かんべき","perfection, completeness, flawless","jmdict","完璧"
1212620,"感無量","かんむりょう","deep feeling, inexpressible feeling, filled with emotion","waller",
1211120,"勧誘","かんゆう","invitation, solicitation, canvassing, inducement, persuasion, encouragement","waller",
1216050,"関与","かんよ","participation, taking part in, participating in, being concerned in","waller",
1216050,"干与","かんよ","participation, taking part in, participating in, being concerned in","jmdict","関与"
1212720,"慣用","かんよう","common, customary","waller",
1211970,"寛容","かんよう","forbearance, tolerance, generosity","waller",
1215040,"観覧","かんらん","viewing","waller",
1211860,"官僚","かんりょう","bureaucrat, bureaucracy","waller",
1212750,"慣例","かんれい","custom, precedent, of convention","waller",
1215160,"還暦","かんれき","60th birthday","waller",
1215110,"貫禄","かんろく","presence, dignity","waller",
1215110,"貫録","かんろく","presence, dignity","jmdict","貫禄"
1214530,"緩和","かんわ","relief, mitigation","waller",
,"蓋","がい","cover, lid, cap","waller",
1204570,"街","がい","~street, ~quarters","waller",
1203410,"外貨","がいか","imported goods, foreign money","waller",
1203460,"外観","がいかん","appearance, exterior, facade","waller",
1203940,"外相","がいしょう","Foreign Minister","waller",
1609490,"害する","がいする","to injure, to damage, to harm, to kill, to hinder","waller",
1204470,"概説","がいせつ","general statement, outline","waller",
1204700,"該当","がいとう","corresponding, answering to, coming under","waller",
1204640,"街頭","がいとう","in the street","waller",
1204480,"概念","がいねん","general idea, concept, notion","waller",
1204240,"外来","がいらい","imported, outpatient clinic","waller",
1204510,"概略","がいりゃく","outline, summary, gist, in brief","waller",
1206720,"学芸","がくげい","arts and sciences, liberal arts","waller",
1206760,"学士","がくし","university graduate","waller",
1206950,"学説","がくせつ","theory","waller",
1207490,"楽譜","がくふ","score (music)","waller",
1207200,"学歴","がくれき","academic background","waller",
1204380,"崖","がけ","cliff","waller",
1197950,"雅致","がち","artistry, good taste, elegance, grace","waller",
1003190,,"がっくり","heartbroken","waller",
1003190,,"ガックリ","heartbroken","jmdict","がっくり"
1284870,"合唱","がっしょう","chorus, singing in a chorus","waller",
1003200,,"がっしり","firmly, solidly, tough","waller",
1285100,"合致","がっち","agreement, concurrence, conforming to","waller",
1003210,,"がっちり","solidly built, tightly, shrewd, calculating","waller",
1003210,,"ガッチリ","solidly built, tightly, shrewd, calculating","jmdict","がっちり"
1609580,"月日","がっぴ","(the) date","waller",
1578970,"合併","がっぺい","combination, union, amalgamation, consolidation, merger, coalition, fusion, annexation, affiliation, incorpor","waller",
1631750,,"がる","feel","waller",
1581310,"側","がわ","side, row, surroundings, part, (watch) case","waller",
1217110,"癌","がん","cancer","waller",
1217110,,"がん","cancer","jmdict","癌"
1217110,,"ガン","cancer","jmdict","癌"
1217150,"眼科","がんか","ophthalmology","waller",
1217180,"眼球","がんきゅう","eyeball","waller",
1577670,"眼鏡","がんきょう","spectacles, glasses","waller",
1217680,"頑固","がんこ","stubbornness, obstinacy","waller",
1218050,"願書","がんしょ","written application or petition","waller",
1217690,"頑丈","がんじょう","solid, firm, stout, burly, strong, sturdy","waller",
1217690,"岩乗","がんじょう","solid, firm, stout, burly, strong, sturdy","jmdict","頑丈"
1217360,"岩石","がんせき","rock","waller",
1261020,"元年","がんねん","first year (of a specific reign)","waller",
1577800,"贋物","がんぶつ","imitation, counterfeit, forgery, sham","waller",
1577800,"偽物","にせもの","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,"偽物","にせもん","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,"偽物","ぎぶつ","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,"贋物","にせもの","imitation, counterfeit, forgery, sham","jmdict","がんぶつ"
1577800,"贋物","にせもん","imitation, counterfeit, forgery, sham","jmdict","がんぶつ"
1577800,"ニセ物","ニセもの","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,"ニセ物","ニセもん","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,"にせ物","にせもの","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,"にせ物","にせもん","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,,"ニセモノ","imitation, counterfeit, forgery, sham","jmdict","贋物"
1577800,,"ニセモン","imitation, counterfeit, forgery, sham","jmdict","贋物"
1261080,"元来","がんらい","originally, primarily, essentially, logically, naturally","waller",
1378440,"生","き","pure, undiluted, raw, crude","waller",
1220540,"期","き","period, time","waller",
1218150,"企画","きかく","planning, project","waller",
1218150,"企劃","きかく","planning, project","jmdict","企画"
1222970,"規格","きかく","standard, norm","waller",
1423080,"着飾る","きかざる","to dress up","waller",
1218910,"器官","きかん","organ (of body), instrument","waller",
1222810,"季刊","きかん","quarterly (e.g. magazine)","waller",
1218440,"危害","きがい","injury, harm, danger","waller",
1222120,"気兼ね","きがね","hesitance, diffidence, feeling constraint, fear of troubling someone, having scruples about doing someth","waller",
1222120,"気がね","きがね","hesitance, diffidence, feeling constraint, fear of troubling someone, having scruples about doing someth","jmdict","気兼ね"
